category,show_title,week,category2,year,url,url2,url3,url4
tv,dont_leave,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/dont_leave_2022,https://www.rottentomatoes.com/tv/dont_leave,https://www.rottentomatoes.com/m/dont_leave_2022,https://www.rottentomatoes.com/m/dont_leave
tv,the_chalk_line,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/the_chalk_line_2022,https://www.rottentomatoes.com/tv/the_chalk_line,https://www.rottentomatoes.com/m/the_chalk_line_2022,https://www.rottentomatoes.com/m/the_chalk_line
tv,the_takeover,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/the_takeover_2022,https://www.rottentomatoes.com/tv/the_takeover,https://www.rottentomatoes.com/m/the_takeover_2022,https://www.rottentomatoes.com/m/the_takeover
tv,ancient_apocalypse,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/ancient_apocalypse_2022,https://www.rottentomatoes.com/tv/ancient_apocalypse,https://www.rottentomatoes.com/m/ancient_apocalypse_2022,https://www.rottentomatoes.com/m/ancient_apocalypse
tv,from_scratch,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/from_scratch_2022,https://www.rottentomatoes.com/tv/from_scratch,https://www.rottentomatoes.com/m/from_scratch_2022,https://www.rottentomatoes.com/m/from_scratch
tv,love_never_lies_destination_sardinia,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/love_never_lies_destination_sardinia_2022,https://www.rottentomatoes.com/tv/love_never_lies_destination_sardinia,https://www.rottentomatoes.com/m/love_never_lies_destination_sardinia_2022,https://www.rottentomatoes.com/m/love_never_lies_destination_sardinia
m,medieval,2022-11-13,tv,2022,https://www.rottentomatoes.com/m/medieval_2022,https://www.rottentomatoes.com/m/medieval,https://www.rottentomatoes.com/tv/medieval_2022,https://www.rottentomatoes.com/tv/medieval
m,the_bad_guys,2022-11-13,tv,2022,https://www.rottentomatoes.com/m/the_bad_guys_2022,https://www.rottentomatoes.com/m/the_bad_guys,https://www.rottentomatoes.com/tv/the_bad_guys_2022,https://www.rottentomatoes.com/tv/the_bad_guys
m,the_school_for_good_and_evil,2022-11-13,tv,2022,https://www.rottentomatoes.com/m/the_school_for_good_and_evil_2022,https://www.rottentomatoes.com/m/the_school_for_good_and_evil,https://www.rottentomatoes.com/tv/the_school_for_good_and_evil_2022,https://www.rottentomatoes.com/tv/the_school_for_good_and_evil
tv,20th_century_girl,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/20th_century_girl_2022,https://www.rottentomatoes.com/tv/20th_century_girl,https://www.rottentomatoes.com/m/20th_century_girl_2022,https://www.rottentomatoes.com/m/20th_century_girl
tv,inside_man,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/inside_man_2022,https://www.rottentomatoes.com/tv/inside_man,https://www.rottentomatoes.com/m/inside_man_2022,https://www.rottentomatoes.com/m/inside_man
tv,the_watcher,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/the_watcher_2022,https://www.rottentomatoes.com/tv/the_watcher,https://www.rottentomatoes.com/m/the_watcher_2022,https://www.rottentomatoes.com/m/the_watcher
tv,guillermo_del_toros_cabinet_of_curiosities,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/guillermo_del_toros_cabinet_of_curiosities_2022,https://www.rottentomatoes.com/tv/guillermo_del_toros_cabinet_of_curiosities,https://www.rottentomatoes.com/m/guillermo_del_toros_cabinet_of_curiosities_2022,https://www.rottentomatoes.com/m/guillermo_del_toros_cabinet_of_curiosities
tv,the_secret_of_the_greco_family,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/the_secret_of_the_greco_family_2022,https://www.rottentomatoes.com/tv/the_secret_of_the_greco_family,https://www.rottentomatoes.com/m/the_secret_of_the_greco_family_2022,https://www.rottentomatoes.com/m/the_secret_of_the_greco_family
tv,if_only,2022-11-13,m,2022,https://www.rottentomatoes.com/tv/if_only_2022,https://www.rottentomatoes.com/tv/if_only,https://www.rottentomatoes.com/m/if_only_2022,https://www.rottentomatoes.com/m/if_only
m,war,2022-11-06,tv,2022,https://www.rottentomatoes.com/m/war_2022,https://www.rottentomatoes.com/m/war,https://www.rottentomatoes.com/tv/war_2022,https://www.rottentomatoes.com/tv/war
m,wild_is_the_wind,2022-11-06,tv,2022,https://www.rottentomatoes.com/m/wild_is_the_wind_2022,https://www.rottentomatoes.com/m/wild_is_the_wind,https://www.rottentomatoes.com/tv/wild_is_the_wind_2022,https://www.rottentomatoes.com/tv/wild_is_the_wind
m,oblivion,2022-11-06,tv,2022,https://www.rottentomatoes.com/m/oblivion_2022,https://www.rottentomatoes.com/m/oblivion,https://www.rottentomatoes.com/tv/oblivion_2022,https://www.rottentomatoes.com/tv/oblivion
m,the_curse_of_bridge_hollow,2022-11-06,tv,2022,https://www.rottentomatoes.com/m/the_curse_of_bridge_hollow_2022,https://www.rottentomatoes.com/m/the_curse_of_bridge_hollow,https://www.rottentomatoes.com/tv/the_curse_of_bridge_hollow_2022,https://www.rottentomatoes.com/tv/the_curse_of_bridge_hollow
tv,hellhole,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/hellhole_2022,https://www.rottentomatoes.com/tv/hellhole,https://www.rottentomatoes.com/m/hellhole_2022,https://www.rottentomatoes.com/m/hellhole
tv,robbing_mussolini,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/robbing_mussolini_2022,https://www.rottentomatoes.com/tv/robbing_mussolini,https://www.rottentomatoes.com/m/robbing_mussolini_2022,https://www.rottentomatoes.com/m/robbing_mussolini
tv,someone_borrowed,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/someone_borrowed_2022,https://www.rottentomatoes.com/tv/someone_borrowed,https://www.rottentomatoes.com/m/someone_borrowed_2022,https://www.rottentomatoes.com/m/someone_borrowed
tv,the_ghost,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/the_ghost_2022,https://www.rottentomatoes.com/tv/the_ghost,https://www.rottentomatoes.com/m/the_ghost_2022,https://www.rottentomatoes.com/m/the_ghost
tv,half_bad_the_bastard_son_the_devil_himself,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/half_bad_the_bastard_son_the_devil_himself_2022,https://www.rottentomatoes.com/tv/half_bad_the_bastard_son_the_devil_himself,https://www.rottentomatoes.com/m/half_bad_the_bastard_son_the_devil_himself_2022,https://www.rottentomatoes.com/m/half_bad_the_bastard_son_the_devil_himself
tv,dahmer,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/dahmer_2022,https://www.rottentomatoes.com/tv/dahmer,https://www.rottentomatoes.com/m/dahmer_2022,https://www.rottentomatoes.com/m/dahmer
tv,killer_sally,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/killer_sally_2022,https://www.rottentomatoes.com/tv/killer_sally,https://www.rottentomatoes.com/m/killer_sally_2022,https://www.rottentomatoes.com/m/killer_sally
tv,barbarians,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/barbarians_2022,https://www.rottentomatoes.com/tv/barbarians,https://www.rottentomatoes.com/m/barbarians_2022,https://www.rottentomatoes.com/m/barbarians
tv,once_upon_a_small_town,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/once_upon_a_small_town_2022,https://www.rottentomatoes.com/tv/once_upon_a_small_town,https://www.rottentomatoes.com/m/once_upon_a_small_town_2022,https://www.rottentomatoes.com/m/once_upon_a_small_town
m,luckiest_girl_alive,2022-10-30,tv,2022,https://www.rottentomatoes.com/m/luckiest_girl_alive_2022,https://www.rottentomatoes.com/m/luckiest_girl_alive,https://www.rottentomatoes.com/tv/luckiest_girl_alive_2022,https://www.rottentomatoes.com/tv/luckiest_girl_alive
m,hubie_halloween,2022-10-30,tv,2022,https://www.rottentomatoes.com/m/hubie_halloween_2022,https://www.rottentomatoes.com/m/hubie_halloween,https://www.rottentomatoes.com/tv/hubie_halloween_2022,https://www.rottentomatoes.com/tv/hubie_halloween
m,blade_of_the_47_ronin,2022-10-30,tv,2022,https://www.rottentomatoes.com/m/blade_of_the_47_ronin_2022,https://www.rottentomatoes.com/m/blade_of_the_47_ronin,https://www.rottentomatoes.com/tv/blade_of_the_47_ronin_2022,https://www.rottentomatoes.com/tv/blade_of_the_47_ronin
tv,rurouni_kenshin_the_beginning,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/rurouni_kenshin_the_beginning_2022,https://www.rottentomatoes.com/tv/rurouni_kenshin_the_beginning,https://www.rottentomatoes.com/m/rurouni_kenshin_the_beginning_2022,https://www.rottentomatoes.com/m/rurouni_kenshin_the_beginning
tv,laal_singh_chaddha,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/laal_singh_chaddha_2022,https://www.rottentomatoes.com/tv/laal_singh_chaddha,https://www.rottentomatoes.com/m/laal_singh_chaddha_2022,https://www.rottentomatoes.com/m/laal_singh_chaddha
tv,unsolved_mysteries,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/unsolved_mysteries_2022,https://www.rottentomatoes.com/tv/unsolved_mysteries,https://www.rottentomatoes.com/m/unsolved_mysteries_2022,https://www.rottentomatoes.com/m/unsolved_mysteries
tv,28_days_haunted,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/28_days_haunted_2022,https://www.rottentomatoes.com/tv/28_days_haunted,https://www.rottentomatoes.com/m/28_days_haunted_2022,https://www.rottentomatoes.com/m/28_days_haunted
tv,vatican_girl_the_disappearance_of_emanuela_orlandi,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/vatican_girl_the_disappearance_of_emanuela_orlandi_2022,https://www.rottentomatoes.com/tv/vatican_girl_the_disappearance_of_emanuela_orlandi,https://www.rottentomatoes.com/m/vatican_girl_the_disappearance_of_emanuela_orlandi_2022,https://www.rottentomatoes.com/m/vatican_girl_the_disappearance_of_emanuela_orlandi
tv,the_empress,2022-10-30,m,2022,https://www.rottentomatoes.com/tv/the_empress_2022,https://www.rottentomatoes.com/tv/the_empress,https://www.rottentomatoes.com/m/the_empress_2022,https://www.rottentomatoes.com/m/the_empress
m,blackout,2022-10-23,tv,2022,https://www.rottentomatoes.com/m/blackout_2022,https://www.rottentomatoes.com/m/blackout,https://www.rottentomatoes.com/tv/blackout_2022,https://www.rottentomatoes.com/tv/blackout
m,black_and_blue,2022-10-23,tv,2022,https://www.rottentomatoes.com/m/black_and_blue_2022,https://www.rottentomatoes.com/m/black_and_blue,https://www.rottentomatoes.com/tv/black_and_blue_2022,https://www.rottentomatoes.com/tv/black_and_blue
m,mr_harrigans_phone,2022-10-23,tv,2022,https://www.rottentomatoes.com/m/mr_harrigans_phone_2022,https://www.rottentomatoes.com/m/mr_harrigans_phone,https://www.rottentomatoes.com/tv/mr_harrigans_phone_2022,https://www.rottentomatoes.com/tv/mr_harrigans_phone
m,charlies_angels,2022-10-23,tv,2022,https://www.rottentomatoes.com/m/charlies_angels_2022,https://www.rottentomatoes.com/m/charlies_angels,https://www.rottentomatoes.com/tv/charlies_angels_2022,https://www.rottentomatoes.com/tv/charlies_angels
tv,dobaaraa,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/dobaaraa_2022,https://www.rottentomatoes.com/tv/dobaaraa,https://www.rottentomatoes.com/m/dobaaraa_2022,https://www.rottentomatoes.com/m/dobaaraa
tv,old_people,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/old_people_2022,https://www.rottentomatoes.com/tv/old_people,https://www.rottentomatoes.com/m/old_people_2022,https://www.rottentomatoes.com/m/old_people
tv,doll_house,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/doll_house_2022,https://www.rottentomatoes.com/tv/doll_house,https://www.rottentomatoes.com/m/doll_house_2022,https://www.rottentomatoes.com/m/doll_house
tv,forever_rich,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/forever_rich_2022,https://www.rottentomatoes.com/tv/forever_rich,https://www.rottentomatoes.com/m/forever_rich_2022,https://www.rottentomatoes.com/m/forever_rich
tv,loving_adults,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/loving_adults_2022,https://www.rottentomatoes.com/tv/loving_adults,https://www.rottentomatoes.com/m/loving_adults_2022,https://www.rottentomatoes.com/m/loving_adults
tv,blood_red_sky,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/blood_red_sky_2022,https://www.rottentomatoes.com/tv/blood_red_sky,https://www.rottentomatoes.com/m/blood_red_sky_2022,https://www.rottentomatoes.com/m/blood_red_sky
tv,usogui,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/usogui_2022,https://www.rottentomatoes.com/tv/usogui,https://www.rottentomatoes.com/m/usogui_2022,https://www.rottentomatoes.com/m/usogui
tv,the_midnight_club,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/the_midnight_club_2022,https://www.rottentomatoes.com/tv/the_midnight_club,https://www.rottentomatoes.com/m/the_midnight_club_2022,https://www.rottentomatoes.com/m/the_midnight_club
tv,dynasty,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/dynasty_2022,https://www.rottentomatoes.com/tv/dynasty,https://www.rottentomatoes.com/m/dynasty_2022,https://www.rottentomatoes.com/m/dynasty
tv,wild_croc_territory,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/wild_croc_territory_2022,https://www.rottentomatoes.com/tv/wild_croc_territory,https://www.rottentomatoes.com/m/wild_croc_territory_2022,https://www.rottentomatoes.com/m/wild_croc_territory
tv,the_playlist,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/the_playlist_2022,https://www.rottentomatoes.com/tv/the_playlist,https://www.rottentomatoes.com/m/the_playlist_2022,https://www.rottentomatoes.com/m/the_playlist
tv,high_water,2022-10-23,m,2022,https://www.rottentomatoes.com/tv/high_water_2022,https://www.rottentomatoes.com/tv/high_water,https://www.rottentomatoes.com/m/high_water_2022,https://www.rottentomatoes.com/m/high_water
m,the_redeem_team,2022-10-16,tv,2022,https://www.rottentomatoes.com/m/the_redeem_team_2022,https://www.rottentomatoes.com/m/the_redeem_team,https://www.rottentomatoes.com/tv/the_redeem_team_2022,https://www.rottentomatoes.com/tv/the_redeem_team
m,running_with_the_devil,2022-10-16,tv,2022,https://www.rottentomatoes.com/m/running_with_the_devil_2022,https://www.rottentomatoes.com/m/running_with_the_devil,https://www.rottentomatoes.com/tv/running_with_the_devil_2022,https://www.rottentomatoes.com/tv/running_with_the_devil
m,blonde,2022-10-16,tv,2022,https://www.rottentomatoes.com/m/blonde_2022,https://www.rottentomatoes.com/m/blonde,https://www.rottentomatoes.com/tv/blonde_2022,https://www.rottentomatoes.com/tv/blonde
tv,togo,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/togo_2022,https://www.rottentomatoes.com/tv/togo,https://www.rottentomatoes.com/m/togo_2022,https://www.rottentomatoes.com/m/togo
tv,jumping_from_high_places,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/jumping_from_high_places_2022,https://www.rottentomatoes.com/tv/jumping_from_high_places,https://www.rottentomatoes.com/m/jumping_from_high_places_2022,https://www.rottentomatoes.com/m/jumping_from_high_places
tv,anikulapo,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/anikulapo_2022,https://www.rottentomatoes.com/tv/anikulapo,https://www.rottentomatoes.com/m/anikulapo_2022,https://www.rottentomatoes.com/m/anikulapo
tv,plan_a_plan_b,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/plan_a_plan_b_2022,https://www.rottentomatoes.com/tv/plan_a_plan_b,https://www.rottentomatoes.com/m/plan_a_plan_b_2022,https://www.rottentomatoes.com/m/plan_a_plan_b
tv,conversations_with_a_killer_the_jeffrey_dahmer_tapes,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/conversations_with_a_killer_the_jeffrey_dahmer_tapes_2022,https://www.rottentomatoes.com/tv/conversations_with_a_killer_the_jeffrey_dahmer_tapes,https://www.rottentomatoes.com/m/conversations_with_a_killer_the_jeffrey_dahmer_tapes_2022,https://www.rottentomatoes.com/m/conversations_with_a_killer_the_jeffrey_dahmer_tapes
tv,oddballs,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/oddballs_2022,https://www.rottentomatoes.com/tv/oddballs,https://www.rottentomatoes.com/m/oddballs_2022,https://www.rottentomatoes.com/m/oddballs
tv,bling_empire,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/bling_empire_2022,https://www.rottentomatoes.com/tv/bling_empire,https://www.rottentomatoes.com/m/bling_empire_2022,https://www.rottentomatoes.com/m/bling_empire
tv,fate_the_winx_saga,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/fate_the_winx_saga_2022,https://www.rottentomatoes.com/tv/fate_the_winx_saga,https://www.rottentomatoes.com/m/fate_the_winx_saga_2022,https://www.rottentomatoes.com/m/fate_the_winx_saga
tv,the_mole,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/the_mole_2022,https://www.rottentomatoes.com/tv/the_mole,https://www.rottentomatoes.com/m/the_mole_2022,https://www.rottentomatoes.com/m/the_mole
tv,el_rey_vicente_fernandez,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/el_rey_vicente_fernandez_2022,https://www.rottentomatoes.com/tv/el_rey_vicente_fernandez,https://www.rottentomatoes.com/m/el_rey_vicente_fernandez_2022,https://www.rottentomatoes.com/m/el_rey_vicente_fernandez
tv,glitch,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/glitch_2022,https://www.rottentomatoes.com/tv/glitch,https://www.rottentomatoes.com/m/glitch_2022,https://www.rottentomatoes.com/m/glitch
tv,young_lady_and_gentleman,2022-10-16,m,2022,https://www.rottentomatoes.com/tv/young_lady_and_gentleman_2022,https://www.rottentomatoes.com/tv/young_lady_and_gentleman,https://www.rottentomatoes.com/m/young_lady_and_gentleman_2022,https://www.rottentomatoes.com/m/young_lady_and_gentleman
m,last_seen_alive,2022-10-09,tv,2022,https://www.rottentomatoes.com/m/last_seen_alive_2022,https://www.rottentomatoes.com/m/last_seen_alive,https://www.rottentomatoes.com/tv/last_seen_alive_2022,https://www.rottentomatoes.com/tv/last_seen_alive
m,lou,2022-10-09,tv,2022,https://www.rottentomatoes.com/m/lou_2022,https://www.rottentomatoes.com/m/lou,https://www.rottentomatoes.com/tv/lou_2022,https://www.rottentomatoes.com/tv/lou
m,marauders,2022-10-09,tv,2022,https://www.rottentomatoes.com/m/marauders_2022,https://www.rottentomatoes.com/m/marauders,https://www.rottentomatoes.com/tv/marauders_2022,https://www.rottentomatoes.com/tv/marauders
m,minions_more_volume_1,2022-10-09,tv,2022,https://www.rottentomatoes.com/m/minions_more_volume_1_2022,https://www.rottentomatoes.com/m/minions_more_volume_1,https://www.rottentomatoes.com/tv/minions_more_volume_1_2022,https://www.rottentomatoes.com/tv/minions_more_volume_1
tv,athena,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/athena_2022,https://www.rottentomatoes.com/tv/athena,https://www.rottentomatoes.com/m/athena_2022,https://www.rottentomatoes.com/m/athena
tv,brazil_2002_behind_the_scenes_of_brazils_fifth_fifa_world_cup_victory,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/brazil_2002_behind_the_scenes_of_brazils_fifth_fifa_world_cup_victory_2022,https://www.rottentomatoes.com/tv/brazil_2002_behind_the_scenes_of_brazils_fifth_fifa_world_cup_victory,https://www.rottentomatoes.com/m/brazil_2002_behind_the_scenes_of_brazils_fifth_fifa_world_cup_victory_2022,https://www.rottentomatoes.com/m/brazil_2002_behind_the_scenes_of_brazils_fifth_fifa_world_cup_victory
tv,ranga_ranga_vaibhavanga,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/ranga_ranga_vaibhavanga_2022,https://www.rottentomatoes.com/tv/ranga_ranga_vaibhavanga,https://www.rottentomatoes.com/m/ranga_ranga_vaibhavanga_2022,https://www.rottentomatoes.com/m/ranga_ranga_vaibhavanga
tv,saakini_daakini,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/saakini_daakini_2022,https://www.rottentomatoes.com/tv/saakini_daakini,https://www.rottentomatoes.com/m/saakini_daakini_2022,https://www.rottentomatoes.com/m/saakini_daakini
tv,heartbreak_high,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/heartbreak_high_2022,https://www.rottentomatoes.com/tv/heartbreak_high,https://www.rottentomatoes.com/m/heartbreak_high_2022,https://www.rottentomatoes.com/m/heartbreak_high
tv,conversations_with_a_killer_the_john_wayne_gacy_tapes,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/conversations_with_a_killer_the_john_wayne_gacy_tapes_2022,https://www.rottentomatoes.com/tv/conversations_with_a_killer_the_john_wayne_gacy_tapes,https://www.rottentomatoes.com/m/conversations_with_a_killer_the_john_wayne_gacy_tapes_2022,https://www.rottentomatoes.com/m/conversations_with_a_killer_the_john_wayne_gacy_tapes
tv,cyberpunk_edgerunners,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/cyberpunk_edgerunners_2022,https://www.rottentomatoes.com/tv/cyberpunk_edgerunners,https://www.rottentomatoes.com/m/cyberpunk_edgerunners_2022,https://www.rottentomatoes.com/m/cyberpunk_edgerunners
tv,narcosaints,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/narcosaints_2022,https://www.rottentomatoes.com/tv/narcosaints,https://www.rottentomatoes.com/m/narcosaints_2022,https://www.rottentomatoes.com/m/narcosaints
tv,diary_of_a_gigolo,2022-10-09,m,2022,https://www.rottentomatoes.com/tv/diary_of_a_gigolo_2022,https://www.rottentomatoes.com/tv/diary_of_a_gigolo,https://www.rottentomatoes.com/m/diary_of_a_gigolo_2022,https://www.rottentomatoes.com/m/diary_of_a_gigolo
m,do_revenge,2022-10-02,tv,2022,https://www.rottentomatoes.com/m/do_revenge_2022,https://www.rottentomatoes.com/m/do_revenge,https://www.rottentomatoes.com/tv/do_revenge_2022,https://www.rottentomatoes.com/tv/do_revenge
m,a_jazzmans_blues,2022-10-02,tv,2022,https://www.rottentomatoes.com/m/a_jazzmans_blues_2022,https://www.rottentomatoes.com/m/a_jazzmans_blues,https://www.rottentomatoes.com/tv/a_jazzmans_blues_2022,https://www.rottentomatoes.com/tv/a_jazzmans_blues
m,father_stu,2022-10-02,tv,2022,https://www.rottentomatoes.com/m/father_stu_2022,https://www.rottentomatoes.com/m/father_stu,https://www.rottentomatoes.com/tv/father_stu_2022,https://www.rottentomatoes.com/tv/father_stu
m,elysium,2022-10-02,tv,2022,https://www.rottentomatoes.com/m/elysium_2022,https://www.rottentomatoes.com/m/elysium,https://www.rottentomatoes.com/tv/elysium_2022,https://www.rottentomatoes.com/tv/elysium
tv,the_perfumier,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/the_perfumier_2022,https://www.rottentomatoes.com/tv/the_perfumier,https://www.rottentomatoes.com/m/the_perfumier_2022,https://www.rottentomatoes.com/m/the_perfumier
tv,fullmetal_alchemist_the_final_alchemy,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/fullmetal_alchemist_the_final_alchemy_2022,https://www.rottentomatoes.com/tv/fullmetal_alchemist_the_final_alchemy,https://www.rottentomatoes.com/m/fullmetal_alchemist_the_final_alchemy_2022,https://www.rottentomatoes.com/m/fullmetal_alchemist_the_final_alchemy
tv,no_limit,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/no_limit_2022,https://www.rottentomatoes.com/tv/no_limit,https://www.rottentomatoes.com/m/no_limit_2022,https://www.rottentomatoes.com/m/no_limit
tv,el_jeremias,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/el_jeremias_2022,https://www.rottentomatoes.com/tv/el_jeremias,https://www.rottentomatoes.com/m/el_jeremias_2022,https://www.rottentomatoes.com/m/el_jeremias
tv,drifting_home,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/drifting_home_2022,https://www.rottentomatoes.com/tv/drifting_home,https://www.rottentomatoes.com/m/drifting_home_2022,https://www.rottentomatoes.com/m/drifting_home
tv,thai_cave_rescue,2022-10-02,m,2022,https://www.rottentomatoes.com/tv/thai_cave_rescue_2022,https://www.rottentomatoes.com/tv/thai_cave_rescue,https://www.rottentomatoes.com/m/thai_cave_rescue_2022,https://www.rottentomatoes.com/m/thai_cave_rescue
m,i_used_to_be_famous,2022-09-25,tv,2022,https://www.rottentomatoes.com/m/i_used_to_be_famous_2022,https://www.rottentomatoes.com/m/i_used_to_be_famous,https://www.rottentomatoes.com/tv/i_used_to_be_famous_2022,https://www.rottentomatoes.com/tv/i_used_to_be_famous
m,me_time,2022-09-25,tv,2022,https://www.rottentomatoes.com/m/me_time_2022,https://www.rottentomatoes.com/m/me_time,https://www.rottentomatoes.com/tv/me_time_2022,https://www.rottentomatoes.com/tv/me_time
m,end_of_the_road,2022-09-25,tv,2022,https://www.rottentomatoes.com/m/end_of_the_road_2022,https://www.rottentomatoes.com/m/end_of_the_road,https://www.rottentomatoes.com/tv/end_of_the_road_2022,https://www.rottentomatoes.com/tv/end_of_the_road
m,this_is_the_end,2022-09-25,tv,2022,https://www.rottentomatoes.com/m/this_is_the_end_2022,https://www.rottentomatoes.com/m/this_is_the_end,https://www.rottentomatoes.com/tv/this_is_the_end_2022,https://www.rottentomatoes.com/tv/this_is_the_end
m,dolittle,2022-09-25,tv,2022,https://www.rottentomatoes.com/m/dolittle_2022,https://www.rottentomatoes.com/m/dolittle,https://www.rottentomatoes.com/tv/dolittle_2022,https://www.rottentomatoes.com/tv/dolittle
tv,the_catholic_school,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/the_catholic_school_2022,https://www.rottentomatoes.com/tv/the_catholic_school,https://www.rottentomatoes.com/m/the_catholic_school_2022,https://www.rottentomatoes.com/m/the_catholic_school
tv,mat_kilau,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/mat_kilau_2022,https://www.rottentomatoes.com/tv/mat_kilau,https://www.rottentomatoes.com/m/mat_kilau_2022,https://www.rottentomatoes.com/m/mat_kilau
tv,broad_peak,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/broad_peak_2022,https://www.rottentomatoes.com/tv/broad_peak,https://www.rottentomatoes.com/m/broad_peak_2022,https://www.rottentomatoes.com/m/broad_peak
tv,the_imperfects,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/the_imperfects_2022,https://www.rottentomatoes.com/tv/the_imperfects,https://www.rottentomatoes.com/m/the_imperfects_2022,https://www.rottentomatoes.com/m/the_imperfects
tv,sins_of_our_mother,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/sins_of_our_mother_2022,https://www.rottentomatoes.com/tv/sins_of_our_mother,https://www.rottentomatoes.com/m/sins_of_our_mother_2022,https://www.rottentomatoes.com/m/sins_of_our_mother
tv,santo,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/santo_2022,https://www.rottentomatoes.com/tv/santo,https://www.rottentomatoes.com/m/santo_2022,https://www.rottentomatoes.com/m/santo
tv,high_heat,2022-09-25,m,2022,https://www.rottentomatoes.com/tv/high_heat_2022,https://www.rottentomatoes.com/tv/high_heat,https://www.rottentomatoes.com/m/high_heat_2022,https://www.rottentomatoes.com/m/high_heat
m,love_in_the_villa,2022-09-18,tv,2022,https://www.rottentomatoes.com/m/love_in_the_villa_2022,https://www.rottentomatoes.com/m/love_in_the_villa,https://www.rottentomatoes.com/tv/love_in_the_villa_2022,https://www.rottentomatoes.com/tv/love_in_the_villa
m,morbius,2022-09-18,tv,2022,https://www.rottentomatoes.com/m/morbius_2022,https://www.rottentomatoes.com/m/morbius,https://www.rottentomatoes.com/tv/morbius_2022,https://www.rottentomatoes.com/tv/morbius
m,i_came_by,2022-09-18,tv,2022,https://www.rottentomatoes.com/m/i_came_by_2022,https://www.rottentomatoes.com/m/i_came_by,https://www.rottentomatoes.com/tv/i_came_by_2022,https://www.rottentomatoes.com/tv/i_came_by
m,the_invisible_man,2022-09-18,tv,2022,https://www.rottentomatoes.com/m/the_invisible_man_2022,https://www.rottentomatoes.com/m/the_invisible_man,https://www.rottentomatoes.com/tv/the_invisible_man_2022,https://www.rottentomatoes.com/tv/the_invisible_man
